threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy,modularity_louvain
0.015300000000000001,101,140,15,49,1.0,0.615682605294785,0.6298148307604783
0.0154,102,142,15,49,1.0,0.6116075785510875,0.621992000679861
0.0155,112,156,17,51,1.0,0.6353564307984075,0.6519871879257882
0.015600000000000001,112,156,17,51,1.0,0.6353564307984075,0.6519871879257882
0.015700000000000002,112,156,17,51,1.0,0.6353564307984075,0.6519871879257882
0.0158,112,156,17,51,1.0,0.6353564307984075,0.6519871879257882
0.0159,112,156,17,51,1.0,0.6353564307984075,0.6519871879257884
0.016,112,157,17,51,1.0,0.6324254899121706,0.6496618254237506
0.0161,112,157,17,51,1.0,0.6324254899121706,0.6496618254237505
0.0162,112,157,17,51,1.0,0.6324254899121706,0.6496618254237505
0.016300000000000002,112,157,17,51,1.0,0.6324254899121706,0.6440367537266503
0.0164,112,157,17,51,1.0,0.6324254899121706,0.6496618254237506
0.0165,114,159,17,51,1.0,0.6427031882983368,0.6522100365235178
0.0166,114,159,17,51,1.0,0.6427031882983368,0.652210036523518
0.0167,114,159,17,51,1.0,0.6427031882983368,0.6522100365235178
0.016800000000000002,114,159,17,51,1.0,0.6427031882983368,0.6589782568753716
0.016900000000000002,114,159,17,51,1.0,0.6427031882983368,0.6589782568753716
0.017,114,159,17,51,1.0,0.6427031882983368,0.6589782568753716
0.0171,118,164,17,52,1.0,0.6577565749738502,0.6666585194478954
0.0172,118,165,17,52,1.0,0.6547923839056875,0.6696950845152694
0.0173,118,165,17,52,1.0,0.6547923839056875,0.6696950845152693
0.017400000000000002,118,165,17,52,1.0,0.6547923839056875,0.6714810680701203
0.0175,119,166,17,52,1.0,0.6590972029574614,0.6735751871233077
0.0176,120,168,17,52,1.0,0.6692843297463038,0.6778681952124829
0.0177,120,168,17,52,1.0,0.6692843297463038,0.6714525921961725
0.0178,120,168,17,52,1.0,0.6692843297463038,0.6778681952124829
0.0179,120,171,16,52,1.0,0.6724548231960537,0.6806901782757835
0.018000000000000002,120,171,16,52,1.0,0.6724548231960537,0.6806901782757835
0.0181,120,171,16,52,1.0,0.6724548231960537,0.6798702083007071
0.0182,120,172,16,52,1.0,0.6630173861041027,0.6746030268109773
0.0183,123,176,17,52,1.0,0.6656452713804449,0.6486214806096623
0.0184,123,176,17,52,1.0,0.6656452713804449,0.6760010429003781
0.018500000000000003,123,177,17,52,1.0,0.6564447436530051,0.674191489298108
0.018600000000000002,128,183,18,56,1.0,0.6582025382079951,0.6750930950084661
0.0187,128,183,18,56,1.0,0.6582025382079951,0.6750930950084661
0.0188,129,184,18,56,1.0,0.662640017284517,0.6688155200723404
0.0189,129,184,18,56,1.0,0.662640017284517,0.6688155200723404
0.019,129,185,18,56,1.0,0.666439856040622,0.672261921113825
0.019100000000000002,129,185,18,56,1.0,0.666439856040622,0.6823481064538587
0.019200000000000002,129,185,18,56,1.0,0.666439856040622,0.672261921113825
0.0193,133,188,19,56,1.0,0.6797062282412789,0.6942134504825586
0.0194,133,188,19,56,1.0,0.6797062282412789,0.6942134504825587
0.0195,135,190,20,56,1.0,0.6878540358083622,0.7014862803326152
0.0196,140,198,20,58,1.0,0.6908124785819361,0.7095529236637876
0.019700000000000002,149,210,22,59,1.0,0.7047656739644014,0.7202253286284035
0.0198,149,210,22,59,1.0,0.7047656739644014,0.7202253286284036
0.0199,149,210,22,59,1.0,0.7047656739644014,0.7202253286284036
0.02,149,211,22,59,1.0,0.7034403382515663,0.7181025962257832
0.0201,149,211,22,59,1.0,0.7034403382515663,0.7181025962257832
0.020200000000000003,149,211,22,59,1.0,0.7034403382515663,0.7181025962257832
0.020300000000000002,149,211,22,59,1.0,0.7034403382515663,0.7194703084927628
0.0204,152,213,23,59,1.0,0.7143191960028609,0.7241183064665102
0.0205,153,217,23,59,1.0,0.7044069513049911,0.7142606931374949
0.0206,153,217,23,59,1.0,0.7044069513049911,0.7142606931374949
0.0207,156,219,24,59,1.0,0.7108586777505034,0.7199966560351059
0.020800000000000003,156,219,24,59,1.0,0.7108586777505034,0.719996656035106
0.020900000000000002,156,219,24,59,1.0,0.7108586777505034,0.7199966560351061
0.021,156,220,24,59,1.0,0.7031213756851145,0.71809813750796
0.0211,158,221,25,59,1.0,0.7097916446303046,0.7212128611775763
0.0212,158,221,25,59,1.0,0.7097916446303046,0.7212128611775763
0.0213,158,221,25,59,1.0,0.7097916446303046,0.7212128611775763
0.021400000000000002,161,225,25,59,1.0,0.7202509666546435,0.7304131555609593
0.021500000000000002,183,257,28,65,1.0,0.7330037502889644,0.7354648825869469
0.0216,191,264,30,68,1.0,0.7357074556116386,0.7376482561289054
0.0217,203,284,32,69,1.0,0.7549306094608359,0.7685150193219461
0.0218,203,284,32,69,1.0,0.7549306094608359,0.7685150193219461
0.0219,209,295,33,70,1.0,0.7559655412834886,0.7434061964619886
0.022000000000000002,209,295,33,70,1.0,0.7559655412834886,0.769863609118057
0.0221,210,296,33,70,1.0,0.7579376746167282,0.7715538945068946
0.0222,210,296,33,70,1.0,0.7579376746167282,0.7715538945068947
0.0223,212,300,33,71,1.0,0.763719650917,0.7762458250148806
0.0224,212,300,33,71,1.0,0.763719650917,0.7620360901735478
0.022500000000000003,212,300,33,71,1.0,0.763719650917,0.7620360901735478
0.022600000000000002,213,301,33,71,1.0,0.7656124521384798,0.7778747365504851
0.0227,213,301,33,71,1.0,0.7656124521384798,0.7637863206767144
0.0228,213,301,33,71,1.0,0.7656124521384798,0.7637863206767143
0.0229,223,315,34,72,1.0,0.7770076499353414,0.7871684659283359
0.023,223,315,34,72,1.0,0.7770076499353414,0.7880348239683008
0.023100000000000002,224,318,34,72,1.0,0.7785916610607041,0.7887566369645702
0.023200000000000002,268,375,38,74,1.0,0.8084095059941335,0.8277367764325391
0.0233,276,388,38,75,1.0,0.8140192696287906,0.834489968777783
0.0234,276,391,38,75,1.0,0.817873915734264,0.8319753965876248
0.0235,280,397,38,75,1.0,0.81728647236954,0.831630316463082
