threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy,modularity_louvain
0.0028,1066,4289,13,1011,86.0,0.4484066412663256,0.5397203024527674
0.0029000000000000002,1076,4391,12,1023,93.0,0.4346062127018208,0.5327048759228769
0.003,1094,4493,12,1040,108.0,0.4375382524153247,0.543294008923007
0.0031000000000000003,1110,4596,12,1056,126.0,0.43749792824075534,0.5388459751611927
0.0032,1122,4673,12,1068,130.0,0.4341863021597322,0.5375588338973681
0.0033,1142,4778,11,1090,137.0,0.43290920764520086,0.5353209726543386
0.0034000000000000002,1160,4897,12,1104,144.0,0.4324963742944677,0.534191807204921
0.0035,1176,4995,12,1119,150.0,0.43090436750575956,0.5350734369985979
0.0036000000000000003,1190,5102,13,1131,170.0,0.4254233225470399,0.5223912634083526
0.0037,1199,5188,13,1140,174.0,0.42764531562366936,0.519674829367356
0.0038,1214,5269,14,1152,179.0,0.452952998037094,0.5243582329108463
0.0039000000000000003,1226,5349,13,1164,192.0,0.4639738527890784,0.5273035424941955
0.004,1239,5420,13,1177,196.0,0.45031891371195815,0.5227499307679334
0.0041,1251,5483,14,1185,204.0,0.4600699213027058,0.52725726592775
0.004200000000000001,1262,5549,14,1194,219.0,0.46359618354119053,0.5264360195690181
0.0043,1275,5623,15,1204,231.0,0.4619267324862435,0.5286000271004473
0.0044,1295,5738,15,1222,245.0,0.46602203504967693,0.530189339632534
0.0045000000000000005,1313,5836,15,1237,267.0,0.45737460477674174,0.5290769789397882
0.0046,1332,5946,15,1255,285.0,0.45048134327473327,0.527394587602435
0.0047,1348,6008,16,1269,301.0,0.45212515645314744,0.5245517598707666
0.0048000000000000004,1357,6056,15,1282,312.0,0.4548370784757276,0.5281949658817854
0.0049,1374,6130,17,1293,322.0,0.45588583349086775,0.5299942384419433
0.005,1384,6201,17,1301,334.0,0.41512838509140676,0.5252041256748119
0.0051,1397,6273,17,1312,354.0,0.4541211053175653,0.5275433140066702
0.005200000000000001,1406,6361,17,1320,368.0,0.4472975438169115,0.5264582048265224
0.0053,1414,6432,15,1342,391.0,0.4692846387549648,0.5184646067697649
0.0054,1424,6516,15,1351,397.0,0.48056220535791305,0.5294612384308354
0.0055000000000000005,1435,6583,15,1361,416.0,0.4756635803581606,0.5263007155391646
0.0056,1449,6675,16,1368,420.0,0.46896343659809286,0.5241256095713159
0.0057,1458,6757,16,1375,451.0,0.4550858974996728,0.5218335801172403
0.0058000000000000005,1473,6836,19,1383,473.0,0.44980939717483487,0.5214052552215458
0.0059,1483,6888,19,1393,486.0,0.4554138922170254,0.5271410783052427
0.006,1493,6958,19,1402,516.0,0.4381363476218092,0.5245945840390883
0.0061,1502,7010,19,1408,526.0,0.4374200516885291,0.5236738698869684
0.006200000000000001,1510,7072,19,1416,530.0,0.4299789948641574,0.5243932684406232
0.0063,1520,7138,19,1425,560.0,0.4282920962971165,0.5212073626127219
0.0064,1528,7182,19,1431,563.0,0.4402785056927737,0.5211524989392287
0.006500000000000001,1545,7255,19,1443,581.0,0.4326502733119248,0.5252953346078016
0.0066,1557,7334,19,1455,601.0,0.4341707508126544,0.5214252437340844
0.0067,1568,7402,19,1464,629.0,0.44853486020329864,0.5219171697240839
0.0068000000000000005,1576,7467,19,1471,641.0,0.46185168514235986,0.5228925493561198
0.006900000000000001,1586,7542,19,1480,660.0,0.4576317802074001,0.5212007956855071
0.007,1593,7606,19,1484,669.0,0.4243655342626175,0.5241604908464583
0.0071,1598,7655,19,1487,679.0,0.4173395656652224,0.5247847052265835
0.007200000000000001,1603,7709,19,1491,707.0,0.41646585721203483,0.5295989716715256
0.0073,1614,7782,19,1497,721.0,0.4308534952779446,0.5292625083880924
0.0074,1624,7833,19,1505,727.0,0.43509616946921215,0.5345037785532449
0.007500000000000001,1631,7885,19,1510,735.0,0.4325871161670278,0.5363835671303085
0.0076,1636,7938,20,1512,743.0,0.43279238681788573,0.532266018135641
0.0077,1650,8037,20,1524,778.0,0.42272243448389385,0.5340177018715718
0.0078000000000000005,1668,8127,21,1536,797.0,0.43482703641343495,0.5367986965444004
0.0079,1673,8178,21,1541,850.0,0.4321909301957157,0.5347667891455831
0.008,1683,8224,20,1571,864.0,0.42202212396605276,0.5369544374628276
0.0081,1692,8283,21,1577,875.0,0.4238937680059197,0.5413646189838799
0.0082,1708,8347,20,1593,904.0,0.4450515988159475,0.5436025513354237
0.0083,1722,8414,21,1604,924.0,0.4623121430594958,0.5427345090634433
0.008400000000000001,1735,8496,21,1609,1012.0,0.47731688149871426,0.5441750155511823
0.0085,1746,8586,21,1619,1052.0,0.4735248437919419,0.5461260986095106
0.0086,1758,8664,21,1627,1091.0,0.4713767039048029,0.5452498578030606
0.008700000000000001,1765,8730,19,1653,1142.0,0.474762101961694,0.5436731794603553
0.0088,1770,8774,19,1658,1156.0,0.4733218934611665,0.5487245562413369
0.0089,1781,8837,19,1669,1191.0,0.4741783866009752,0.5519148825537994
0.009000000000000001,1788,8901,19,1676,1213.0,0.47356546900481916,0.5533913276248338
0.0091,1798,8962,18,1688,1244.0,0.47376242700094573,0.5545171442668815
0.0092,1810,9016,19,1698,1287.0,0.47296179819549516,0.5568549504184572
0.009300000000000001,1821,9067,20,1705,1317.0,0.4736119385394393,0.5541323744354526
0.0094,1827,9103,20,1710,1349.0,0.4728602049264381,0.5521137720787658
0.0095,1836,9159,20,1715,1379.0,0.47262273432966007,0.5540930435839816
0.009600000000000001,1841,9220,20,1717,1435.0,0.47228468521408695,0.5571260179276508
0.0097,1852,9261,20,1725,1463.0,0.4731085092325452,0.554419647977433
0.0098,1862,9307,19,1736,1529.0,0.47335023878223953,0.5643446915666677
0.0099,1874,9356,20,1746,1556.0,0.49001016424110005,0.5581928646376901
0.01,1886,9419,20,1753,1600.0,0.48037580031678934,0.5658655000341822
0.010100000000000001,1892,9457,20,1757,1610.0,0.4824492050507379,0.5678071916269587
0.0102,1901,9526,21,1762,1694.0,0.4731358276783939,0.5653961185671081
0.0103,1908,9606,21,1767,1817.0,0.48763923588540137,0.5631140075349581
0.010400000000000001,1916,9665,20,1780,1870.0,0.47819275010274037,0.5637867414820843
0.0105,1929,9732,19,1798,1918.0,0.47748632795844476,0.5512291656241921
0.0106,1935,9773,19,1803,1936.0,0.4769621553865086,0.5608476716296577
0.010700000000000001,1941,9825,18,1808,1968.0,0.4784737581267815,0.5669158098164025
0.0108,1946,9880,19,1810,2008.0,0.47908261085209264,0.565883457130163
0.0109,1951,9923,19,1814,2021.0,0.47918081891187503,0.5678537304212781
0.011000000000000001,1953,9956,19,1816,2040.0,0.480913749051259,0.5693089462944844
0.0111,1963,10016,19,1824,2114.0,0.48134408622935193,0.5680139506862085
0.0112,1970,10067,19,1831,2141.0,0.49018645247095405,0.5648411562166819
0.011300000000000001,1979,10122,19,1838,2169.0,0.48880517245814675,0.5573952018975922
0.0114,1989,10171,19,1845,2277.0,0.4901912229473782,0.5656546573435625
0.0115,2004,10250,18,1868,2328.0,0.49231857110923766,0.5708015831176629
0.011600000000000001,2018,10325,19,1877,2373.0,0.491955110171772,0.568802945609499
0.0117,2023,10363,19,1880,2403.0,0.48951109644016483,0.5666958408058023
0.0118,2032,10431,19,1887,2456.0,0.48774699417658784,0.5657955114762429
0.0119,2043,10489,20,1893,2498.0,0.489373058651915,0.5666737262921812
0.012,2054,10550,21,1900,2552.0,0.4890915430230503,0.5689555889524652
0.012100000000000001,2066,10627,21,1910,2577.0,0.4847771746820133,0.5665790642670601
0.0122,2072,10670,21,1914,2578.0,0.48463232966003356,0.5651484884160918
0.0123,2088,10724,23,1924,2631.0,0.47358317206668016,0.5691643417743826
0.012400000000000001,2096,10773,23,1930,2643.0,0.47613298805445564,0.5728208601343163
0.0125,2109,10827,23,1942,2686.0,0.47401794421039545,0.5739410220085304
0.0126,2117,10880,23,1948,2748.0,0.4724156754582767,0.5714393101399388
0.012700000000000001,2123,10938,23,1952,2804.0,0.46854006783252056,0.56708567013348
0.0128,2133,11001,23,1958,2847.0,0.46920570463357253,0.567280885052953
0.0129,2147,11075,24,1968,2903.0,0.4680977552595625,0.5718528907234772
0.013000000000000001,2153,11115,24,1973,2943.0,0.4654404496623029,0.5658054888559368
0.0131,2160,11185,24,1979,3003.0,0.4691932337437328,0.5626028037672431
0.0132,2169,11248,23,1990,3041.0,0.48271214530752776,0.5620652796347081
0.013300000000000001,2177,11305,23,1996,3075.0,0.48022765969057285,0.569461885779932
0.0134,2188,11353,23,2005,3104.0,0.4702602716726191,0.573018100929932
0.0135,2201,11417,23,2015,3145.0,0.4711805916490522,0.5735999355963852
0.013600000000000001,2220,11510,24,2029,3200.0,0.46986158964986313,0.56877268948138
0.0137,2228,11548,24,2036,3222.0,0.4760876522458199,0.5660209031093942
0.013800000000000002,2236,11607,23,2102,3259.0,0.4778279273585149,0.5781068946606699
0.013900000000000001,2236,11642,23,2102,3303.0,0.4760800444536091,0.5795905643703979
0.014,2253,11730,23,2115,3342.0,0.47695690132998586,0.5708577170927438
0.014100000000000001,2258,11769,23,2120,3377.0,0.4760559957443607,0.576716239429397
0.0142,2265,11823,23,2126,3399.0,0.4743042787887587,0.5760903019350488
0.0143,2275,11898,25,2132,3424.0,0.4800252836184575,0.5726617643026247
0.014400000000000001,2281,11940,25,2136,3446.0,0.4785651646328932,0.5759996050737897
0.0145,2290,12004,25,2145,3525.0,0.4787450492466781,0.569148685888103
0.0146,2297,12074,26,2150,3586.0,0.4845668977340801,0.5801685832465058
0.014700000000000001,2304,12126,26,2157,3642.0,0.4859672907278076,0.5762895507450236
0.0148,2308,12162,26,2160,3695.0,0.49878940329914084,0.5689868692360439
0.0149,2313,12228,26,2164,3777.0,0.4675598401549302,0.5726706083917622
0.015000000000000001,2320,12272,26,2171,3817.0,0.4903573503873691,0.5742666263407393
0.0151,2325,12340,25,2175,3862.0,0.4920791915724349,0.5775446108123763
0.0152,2334,12392,27,2180,3896.0,0.492353691294109,0.5782740542265552
0.015300000000000001,2340,12433,26,2188,3976.0,0.49227870743444346,0.580457765989317
0.0154,2344,12476,26,2192,4050.0,0.49253153812961686,0.5801881039489057
0.0155,2355,12525,28,2199,4153.0,0.49113817514925145,0.581851231002315
0.015600000000000001,2361,12564,28,2204,4268.0,0.4977611106913506,0.5772352932405743
0.015700000000000002,2373,12620,29,2213,4366.0,0.4899938751435579,0.5802171329952981
0.0158,2383,12675,29,2222,4448.0,0.48824803617668505,0.5768200682884617
0.0159,2387,12742,29,2225,4514.0,0.4665850309018461,0.5752305571633416
0.016,2397,12794,29,2233,4547.0,0.47952279419207067,0.5686698858064437
0.0161,2403,12848,29,2238,4585.0,0.45754830397180524,0.5756607957749927
0.0162,2407,12894,29,2240,4625.0,0.45719750618937505,0.5774017314095587
0.016300000000000002,2411,12934,28,2246,4640.0,0.4915209140602921,0.5734181686611409
0.0164,2417,12976,28,2249,4687.0,0.49232579706289825,0.577109840651008
0.0165,2422,13025,28,2254,4730.0,0.4896929256977262,0.5764067340155379
0.0166,2427,13059,29,2256,4768.0,0.4909838803303466,0.5711797494707299
0.0167,2432,13102,29,2261,4842.0,0.4907773176361927,0.5631589457835082
0.016800000000000002,2444,13171,30,2266,4941.0,0.4921094457660833,0.5775465191924354
0.016900000000000002,2451,13211,31,2269,4993.0,0.4816875638608816,0.5698092841243172
0.017,2459,13246,31,2276,5007.0,0.48915663932974224,0.5771022929883739
0.0171,2466,13302,31,2280,5043.0,0.48929224422244005,0.5701369861269512
0.0172,2472,13354,31,2285,5104.0,0.5004679762370589,0.5802108911847069
0.0173,2477,13406,31,2290,5238.0,0.5056532328985546,0.5836358504425024
0.017400000000000002,2486,13452,32,2295,5283.0,0.5073113754835545,0.5876458861749102
0.0175,2491,13501,31,2299,5316.0,0.508200904925733,0.5799252995609788
0.0176,2501,13567,32,2304,5404.0,0.5010567621368657,0.5836079223836514
0.0177,2505,13617,32,2308,5504.0,0.4797027380659906,0.5826931537773984
0.0178,2514,13671,33,2313,5605.0,0.48049076686472736,0.5817184546483348
0.0179,2520,13710,33,2317,5617.0,0.4832448776493908,0.5883350125186942
0.018000000000000002,2524,13737,33,2321,5658.0,0.48408268085902356,0.5924616816902682
0.0181,2527,13780,32,2327,5793.0,0.4827122797653865,0.588525004408368
0.0182,2530,13825,32,2330,5842.0,0.4841908298875863,0.5881042268782959
0.0183,2541,13872,33,2339,5863.0,0.4858596332053606,0.5857498494798238
0.0184,2549,13932,33,2346,5940.0,0.48475137080723385,0.5826053341030791
0.018500000000000003,2552,13987,33,2349,5978.0,0.484733159377276,0.586123157924789
0.018600000000000002,2559,14041,33,2356,5993.0,0.4852631770382996,0.5895249129146353
0.0187,2566,14083,34,2360,6032.0,0.4747828479093137,0.5869244287144989
0.0188,2570,14119,35,2361,6092.0,0.4714657868117881,0.5882831111488764
0.0189,2579,14197,35,2369,6189.0,0.47111278335521256,0.5863776013789807
0.019,2583,14232,35,2372,6211.0,0.47185769110281306,0.5888452663065924
0.019100000000000002,2584,14270,35,2373,6252.0,0.47290825515631274,0.5888663572906723
0.019200000000000002,2594,14325,36,2379,6327.0,0.4930754872789039,0.5854784467976211
0.0193,2600,14374,36,2384,6396.0,0.49227402387126695,0.5831580219621647
0.0194,2603,14434,36,2387,6472.0,0.49262368571868276,0.5877463450442639
0.0195,2608,14494,36,2391,6530.0,0.4940077497065585,0.5826973609225908
0.0196,2612,14527,36,2395,6613.0,0.4938855324549066,0.5848665825410606
0.019700000000000002,2620,14567,36,2400,6623.0,0.4957038309980322,0.5891808297962873
0.0198,2633,14615,36,2410,6643.0,0.4966337811159221,0.5945228718405167
0.0199,2639,14664,35,2423,6694.0,0.49324974948226247,0.5921134963903992
0.02,2648,14708,37,2428,6724.0,0.49687658106264404,0.5928008349640568
0.0201,2654,14767,37,2433,6770.0,0.4801490055865256,0.5890813961465254
0.020200000000000003,2658,14801,37,2437,6821.0,0.49606376809103314,0.5945650385923514
0.020300000000000002,2663,14854,37,2441,6875.0,0.5110755062134248,0.5902967554562465
0.0204,2670,14904,38,2446,6918.0,0.4925594665286651,0.5998026833828308
0.0205,2681,14962,39,2452,6994.0,0.49408107145044006,0.5903041562824453
0.0206,2684,14999,38,2471,7026.0,0.48838057264168505,0.594473398617015
0.0207,2687,15037,38,2473,7089.0,0.4881072092215175,0.5960350102506736
0.020800000000000003,2693,15083,38,2478,7153.0,0.48844529205121434,0.5985135916715987
0.020900000000000002,2697,15116,38,2481,7190.0,0.4898510072417354,0.5890533245816999
0.021,2707,15176,39,2488,7222.0,0.4883587957623112,0.5914513605696176
0.0211,2709,15229,38,2492,7323.0,0.4982407920963604,0.5868838461676702
0.0212,2712,15287,38,2495,7418.0,0.48935567943413777,0.5895622864836607
0.0213,2720,15341,38,2500,7486.0,0.513863472872902,0.5899123810519462
0.021400000000000002,2722,15383,38,2501,7509.0,0.5130035746744056,0.5927577541388726
0.021500000000000002,2728,15425,38,2509,7536.0,0.5119182188164964,0.5846396204608183
0.0216,2735,15480,39,2513,7614.0,0.5107946810061057,0.5908264365656392
0.0217,2746,15536,39,2521,7677.0,0.4768513495514537,0.5891831487783379
0.0218,2753,15579,39,2527,7740.0,0.510696967480099,0.5860932364683888
0.0219,2762,15641,39,2533,7793.0,0.4895638471603384,0.587346912680088
0.022000000000000002,2767,15680,39,2538,7837.0,0.49866976637034993,0.583975112131863
0.0221,2768,15713,39,2539,7858.0,0.49900297462739807,0.5970228694509289
0.0222,2771,15761,39,2540,7883.0,0.4768612146501714,0.5901495387414731
0.0223,2778,15818,40,2543,7914.0,0.47760757726226893,0.5823508462710908
0.0224,2780,15857,40,2545,7945.0,0.47882218773269997,0.5845713646362651
0.022500000000000003,2784,15891,40,2548,7994.0,0.4827446175407515,0.5849900049806325
0.022600000000000002,2785,15930,40,2549,8011.0,0.488184852736821,0.5858820681099655
0.0227,2791,15980,39,2565,8095.0,0.4893376274753689,0.591704933024561
0.0228,2795,16020,39,2569,8131.0,0.48976791990689045,0.59258853198548
0.0229,2801,16064,39,2573,8191.0,0.495838151141432,0.5863448726643875
0.023,2812,16133,39,2578,8314.0,0.4957137787721177,0.5884709608947883
0.023100000000000002,2816,16174,39,2582,8354.0,0.5040090689015728,0.5843863723092332
0.023200000000000002,2820,16199,39,2585,8396.0,0.5042845832816286,0.5948914806380723
0.0233,2834,16269,39,2594,8511.0,0.5041092205536664,0.5934997484376144
0.0234,2840,16312,39,2599,8559.0,0.5040667796139133,0.5940924200677121
0.0235,2844,16367,39,2602,8617.0,0.5044207331457081,0.5978569488375068
0.0236,2849,16418,40,2605,8644.0,0.5038759532604626,0.5832034536649253
0.023700000000000002,2855,16447,40,2609,8674.0,0.5043518971339782,0.5835529723970334
0.0238,2859,16469,41,2611,8688.0,0.504548675420529,0.5937778533403183
0.0239,2865,16519,41,2615,8799.0,0.47453468278457706,0.5935983444971673
0.024,2873,16549,42,2617,8830.0,0.4966510506354453,0.5923495570649245
0.0241,2876,16590,41,2620,8893.0,0.4985646031309802,0.5896842788378746
0.024200000000000003,2890,16657,40,2635,8941.0,0.5004759111842889,0.5900722608729664
0.024300000000000002,2892,16707,40,2637,9051.0,0.5001799646849961,0.5872104063857417
0.0244,2894,16741,40,2639,9112.0,0.478349799566201,0.5892928319181231
0.0245,2897,16780,38,2644,9153.0,0.48526940120411916,0.586838476633896
0.0246,2900,16819,38,2647,9192.0,0.48506720154156263,0.5897885356814329
0.0247,2903,16856,38,2649,9197.0,0.4856773708524017,0.5877470365948225
0.024800000000000003,2906,16901,38,2652,9215.0,0.4857663693132808,0.5900114954756029
0.024900000000000002,2912,16930,38,2657,9265.0,0.48612816997221614,0.594659868497512
0.025,2919,16986,38,2663,9418.0,0.4857923758803569,0.588120444221562
0.0251,2923,17026,38,2667,9451.0,0.48616344682324886,0.5911911717902335
0.0252,2936,17093,37,2682,9565.0,0.4864488145973772,0.5847858466608649
0.0253,2943,17138,37,2689,9637.0,0.5090204198155881,0.5867972355192709
0.025400000000000002,2949,17184,37,2695,9663.0,0.4862204989865623,0.5897986607992554
0.025500000000000002,2952,17235,37,2697,9806.0,0.4792568317396172,0.5840067894783766
0.0256,2962,17284,37,2705,9856.0,0.5064220580105153,0.589722106399123
0.0257,2966,17337,37,2708,9947.0,0.4807939490191836,0.5874499329926073
0.0258,2975,17416,37,2716,10035.0,0.5066498785482331,0.5904353014507516
0.025900000000000003,2978,17462,37,2719,10083.0,0.5098102533252253,0.5880879065125579
0.026000000000000002,2983,17516,37,2724,10137.0,0.493558005497369,0.5926071230784713
0.0261,2991,17587,37,2730,10230.0,0.49290422043243703,0.5832206780005598
0.0262,3000,17626,37,2736,10258.0,0.4945032667370408,0.593690309546631
0.0263,3005,17675,37,2740,10314.0,0.4817759195406421,0.5940140830381793
0.0264,3009,17721,37,2743,10382.0,0.49620156068020604,0.5899322617951376
0.026500000000000003,3012,17762,38,2743,10437.0,0.49758177250293856,0.5811509635581156
0.026600000000000002,3017,17800,38,2746,10505.0,0.49712239900238553,0.5916870775325861
0.0267,3021,17874,38,2748,10616.0,0.5053280100736229,0.5921385607370014
0.0268,3025,17925,38,2751,10728.0,0.496770608738771,0.5977671205517082
0.0269,3027,17968,38,2753,10803.0,0.4941875192167934,0.591738753410253
0.027,3028,18001,38,2754,10845.0,0.4942792234047957,0.592126622644395
0.027100000000000003,3040,18052,39,2762,10978.0,0.5067381962662221,0.5917074295478131
0.027200000000000002,3047,18107,39,2766,11014.0,0.5062580199556448,0.5848703313850064
0.0273,3051,18163,39,2768,11047.0,0.49412753335566456,0.5935333023090004
0.0274,3056,18202,39,2771,11172.0,0.49378933644593,0.5861388556178884
0.0275,3068,18278,39,2781,11308.0,0.4901755120839706,0.5924075887944565
0.027600000000000003,3073,18317,39,2786,11369.0,0.4905072685123796,0.5923273737425683
0.027700000000000002,3083,18396,38,2797,11427.0,0.49199534540139833,0.5948322690756982
0.027800000000000002,3090,18454,38,2802,11483.0,0.48823391253446724,0.586146290311496
0.0279,3090,18488,38,2802,11535.0,0.48938101019916946,0.5941631281896521
0.028,3094,18566,38,2804,11680.0,0.48566605140475355,0.5950934542931252
0.0281,3099,18618,39,2807,11754.0,0.4836017140301209,0.593377884651921
0.028200000000000003,3107,18674,39,2814,11845.0,0.4844870412319779,0.5938576783411587
0.028300000000000002,3112,18720,39,2819,11899.0,0.4864908356553033,0.5966698900671044
0.0284,3122,18778,39,2826,12014.0,0.4873832523353864,0.5921138890574787
0.0285,3130,18836,39,2832,12133.0,0.47853555014581506,0.5861816638714336
0.0286,3136,18877,39,2837,12189.0,0.4848336582133141,0.5909092448951204
0.0287,3141,18942,39,2841,12310.0,0.4774766420969515,0.5937193932619937
0.028800000000000003,3146,18982,40,2844,12346.0,0.4860502745133441,0.5896745490694686
0.028900000000000002,3149,19020,40,2846,12384.0,0.4787053299535411,0.5882346159180949
0.029,3149,19076,40,2846,12462.0,0.4872706678008625,0.594170298443643
0.0291,3154,19130,40,2850,12509.0,0.48694999659360044,0.593168905916377
0.0292,3165,19236,40,2858,12665.0,0.47948859913925135,0.5937935558082453
0.029300000000000003,3178,19305,40,2867,12754.0,0.4779936277677012,0.5933219020676967
0.029400000000000003,3184,19360,40,2873,12786.0,0.4777747009516729,0.5959317899394879
0.029500000000000002,3194,19440,40,2881,12892.0,0.48068548609786177,0.5968356729010316
0.0296,3205,19512,40,2889,12989.0,0.478652499656999,0.598368736418744
0.0297,3217,19597,42,2894,13121.0,0.4886229450483333,0.5974583218516075
0.0298,3226,19676,42,2901,13274.0,0.4915532530745304,0.5963072837937967
0.029900000000000003,3230,19721,42,2904,13343.0,0.4915575131226995,0.594457065876348
0.030000000000000002,3232,19756,42,2906,13387.0,0.49310342729004486,0.5987418003059563
0.030100000000000002,3235,19804,42,2908,13451.0,0.4946720521915781,0.59625802469451
0.0302,3239,19868,42,2910,13594.0,0.5006835975410985,0.5966166975538251
0.0303,3245,19919,43,2914,13664.0,0.49887084367130474,0.5999006315770514
0.0304,3247,19966,43,2916,13735.0,0.49793572125020813,0.595137309673467
0.030500000000000003,3252,20012,43,2920,13799.0,0.49808241789429825,0.5967578192282386
0.030600000000000002,3255,20047,43,2923,13892.0,0.4978573676933935,0.5883185304516895
0.0307,3260,20084,44,2926,13938.0,0.49785184031421864,0.597182423114617
0.0308,3266,20136,44,2929,14057.0,0.49830361727122874,0.5966178756090125
0.0309,3275,20210,45,2935,14225.0,0.5000883425461095,0.5976302263998967
0.031,3280,20303,44,2937,14343.0,0.49956371701377245,0.596446970417652
0.031100000000000003,3285,20332,45,2940,14394.0,0.4991896238930318,0.5900397287834455
0.031200000000000002,3292,20387,46,2942,14468.0,0.49906397115400086,0.5980765094439209
0.0313,3302,20466,47,2950,14592.0,0.4991210975938476,0.5963304460839647
0.031400000000000004,3304,20501,47,2952,14637.0,0.4990403530143348,0.5885739548938834
0.0315,3313,20545,48,2957,14701.0,0.49940831865233826,0.5965959288812891
0.0316,3316,20591,48,2959,14764.0,0.5052774056527364,0.593955419633694
0.0317,3321,20659,48,2964,14913.0,0.5048466661926586,0.5943365925932316
0.0318,3325,20685,48,2966,14952.0,0.4921565772328667,0.5960732168028965
0.031900000000000005,3333,20785,49,2971,15183.0,0.4920535622178675,0.5902444894111971
0.032,3334,20843,49,2972,15321.0,0.5032382999896717,0.5931557641450386
0.032100000000000004,3339,20926,49,2974,15493.0,0.5038498488263023,0.5913227245029803
0.0322,3348,20985,50,2979,15527.0,0.5030308038476492,0.5891421816717074
0.0323,3354,21037,50,2985,15647.0,0.503028010382917,0.5834162837403496
0.0324,3363,21101,50,2994,15726.0,0.503909608963647,0.5886181938933257
0.0325,3366,21145,50,2995,15816.0,0.5041500756595257,0.5914847371997347
0.032600000000000004,3371,21198,50,2999,15886.0,0.4934539445385569,0.5887646591140544
0.0327,3378,21258,50,3004,16002.0,0.4920790286785348,0.5889490982388399
0.0328,3384,21292,51,3008,16029.0,0.49645756364390703,0.5869319112363459
0.0329,3388,21335,52,3010,16115.0,0.484378843540672,0.5916580727826858
0.033,3394,21416,52,3014,16215.0,0.48951194599312536,0.5910326103891078
0.033100000000000004,3400,21473,52,3014,16351.0,0.49353757979459,0.5918850528477078
0.0332,3407,21512,52,3018,16424.0,0.4942295641927511,0.5852793248649655
0.0333,3411,21574,52,3018,16511.0,0.4935366389022342,0.587541664250622
0.0334,3413,21609,52,3019,16632.0,0.49314192917634303,0.5892127008443974
0.0335,3420,21676,53,3022,16719.0,0.5044678959934386,0.5887470430378889
0.033600000000000005,3426,21715,53,3024,16787.0,0.5044462527900457,0.5866773539775744
0.0337,3429,21773,53,3027,16887.0,0.4900240941558297,0.5898599732442688
0.033800000000000004,3434,21813,53,3031,16946.0,0.49296080198018943,0.5907733668624804
0.0339,3445,21894,52,3041,17027.0,0.4944058943902102,0.5903245004707104
0.034,3455,21953,52,3065,17116.0,0.4958042482117996,0.5896644705886147
0.0341,3459,21989,52,3068,17146.0,0.49563389174632355,0.5856761014276295
0.0342,3467,22027,52,3076,17219.0,0.49561880731348784,0.5828731017053885
0.034300000000000004,3473,22097,52,3080,17339.0,0.4966741430543893,0.5861403884514572
0.0344,3478,22162,52,3083,17439.0,0.4934280425493394,0.5848090671336594
0.0345,3484,22206,52,3089,17508.0,0.4969260769743053,0.5891793615245553
0.0346,3488,22255,51,3094,17570.0,0.49906240123738854,0.5910835277981789
0.0347,3491,22307,50,3099,17593.0,0.5006627602134675,0.5901338337599855
0.034800000000000005,3495,22346,50,3103,17656.0,0.49975591354507215,0.5882464876069986
0.0349,3501,22422,50,3109,17758.0,0.5011206686203492,0.5918011317965121
0.035,3503,22466,50,3110,17794.0,0.5005711645733738,0.5877734644670485
