threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy
4.0,903,1483,92,43,0.0,0.9480015904122071
4.01,903,1483,92,43,0.0,0.9480015904122071
4.02,903,1483,92,43,0.0,0.9480015904122071
4.029999999999999,903,1483,92,43,0.0,0.9480015904122071
4.039999999999999,903,1483,92,43,0.0,0.9480015904122071
4.049999999999999,903,1483,92,43,0.0,0.9480015904122071
4.059999999999999,903,1483,92,43,0.0,0.9480015904122071
4.0699999999999985,903,1483,92,43,0.0,0.9480015904122071
4.079999999999998,903,1483,92,43,0.0,0.9480015904122071
4.089999999999998,903,1483,92,43,0.0,0.9480015904122071
4.099999999999998,903,1483,92,43,0.0,0.9480015904122071
4.109999999999998,903,1483,92,43,0.0,0.9480015904122071
4.119999999999997,903,1483,92,43,0.0,0.9480015904122071
4.129999999999997,903,1483,92,43,0.0,0.9480015904122071
4.139999999999997,903,1483,92,43,0.0,0.9480015904122071
4.149999999999997,903,1483,92,43,0.0,0.9480015904122071
4.159999999999997,903,1483,92,43,0.0,0.9480015904122071
4.169999999999996,903,1483,92,43,0.0,0.9480015904122071
4.179999999999996,903,1483,92,43,0.0,0.9480015904122071
4.189999999999996,903,1483,92,43,0.0,0.9480015904122071
4.199999999999996,903,1483,92,43,0.0,0.9480015904122071
4.2099999999999955,903,1483,92,43,0.0,0.9480015904122071
4.219999999999995,903,1483,92,43,0.0,0.9480015904122071
4.229999999999995,903,1483,92,43,0.0,0.9480015904122071
4.239999999999995,903,1483,92,43,0.0,0.9480015904122071
4.249999999999995,903,1483,92,43,0.0,0.9480015904122071
4.2599999999999945,903,1483,92,43,0.0,0.9480015904122071
4.269999999999994,903,1483,92,43,0.0,0.9480015904122071
4.279999999999994,903,1483,92,43,0.0,0.9480015904122071
4.289999999999994,903,1483,92,43,0.0,0.9480015904122071
4.299999999999994,903,1483,92,43,0.0,0.9480015904122071
4.309999999999993,903,1483,92,43,0.0,0.9480015904122071
4.319999999999993,903,1483,92,43,0.0,0.9480015904122071
4.329999999999993,903,1483,92,43,0.0,0.9480015904122071
4.339999999999993,903,1483,92,43,0.0,0.9480015904122071
4.3499999999999925,903,1483,92,43,0.0,0.9480015904122071
4.359999999999992,903,1483,92,43,0.0,0.9480015904122071
4.369999999999992,903,1483,92,43,0.0,0.9480015904122071
4.379999999999992,903,1483,92,43,0.0,0.9480015904122071
4.389999999999992,903,1483,92,43,0.0,0.9480015904122071
4.3999999999999915,903,1483,92,43,0.0,0.9480015904122071
