threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy
3.0,3661,7280,182,2545,0.0,0.9369174603160922
3.01,3661,7280,182,2545,0.0,0.9369174603160922
3.0199999999999996,3661,7280,182,2545,0.0,0.9369174603160922
3.0299999999999994,3661,7280,182,2545,0.0,0.9369174603160922
3.039999999999999,3661,7280,182,2545,0.0,0.9369174603160921
3.049999999999999,3661,7280,182,2545,0.0,0.9369174603160921
3.0599999999999987,3661,7280,182,2545,0.0,0.9369174603160921
3.0699999999999985,3661,7280,182,2545,0.0,0.9369174603160921
3.0799999999999983,3661,7280,182,2545,0.0,0.9369174603160922
3.089999999999998,3661,7280,182,2545,0.0,0.9369174603160922
3.099999999999998,3661,7280,182,2545,0.0,0.9369174603160922
3.1099999999999977,3661,7280,182,2545,0.0,0.9369174603160922
3.1199999999999974,3661,7280,182,2545,0.0,0.936917460316092
3.1299999999999972,3661,7280,182,2545,0.0,0.936917460316092
3.139999999999997,3661,7280,182,2545,0.0,0.936917460316092
3.149999999999997,3661,7280,182,2545,0.0,0.936917460316092
3.1599999999999966,3661,7280,182,2545,0.0,0.9369174603160924
3.1699999999999964,3661,7280,182,2545,0.0,0.9369174603160924
3.179999999999996,3661,7280,182,2545,0.0,0.9369174603160924
3.189999999999996,3661,7280,182,2545,0.0,0.9369174603160924
3.1999999999999957,3661,7280,182,2545,0.0,0.9369174603160922
3.2099999999999955,3661,7280,182,2545,0.0,0.9369174603160922
3.2199999999999953,3661,7280,182,2545,0.0,0.9369174603160922
3.229999999999995,3661,7280,182,2545,0.0,0.9369174603160922
3.239999999999995,3661,7280,182,2545,0.0,0.9369174603160924
3.2499999999999947,3661,7280,182,2545,0.0,0.9369174603160924
3.2599999999999945,3661,7280,182,2545,0.0,0.9369174603160924
3.2699999999999942,3661,7280,182,2545,0.0,0.9369174603160924
3.279999999999994,3661,7280,182,2545,0.0,0.9369174603160924
3.289999999999994,3661,7280,182,2545,0.0,0.9369174603160924
