threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy
-6.700000000000028,2,1,1,2,0.0,0.0
-6.690000000000028,2,1,1,2,0.0,0.0
-6.680000000000028,2,1,1,2,0.0,0.0
-6.670000000000028,2,1,1,2,0.0,0.0
-6.660000000000029,2,1,1,2,0.0,0.0
-6.650000000000029,2,1,1,2,0.0,0.0
-6.640000000000029,3,2,1,3,0.0,0.0
-6.630000000000029,3,2,1,3,0.0,0.0
-6.620000000000029,3,2,1,3,0.0,0.0
-6.61000000000003,3,2,1,3,0.0,0.0
-6.60000000000003,3,2,1,3,0.0,0.0
-6.59000000000003,3,2,1,3,0.0,0.0
-6.58000000000003,3,2,1,3,0.0,0.0
-6.5700000000000305,3,2,1,3,0.0,0.0
-6.560000000000031,3,2,1,3,0.0,0.0
-6.550000000000031,3,2,1,3,0.0,0.0
-6.540000000000031,3,2,1,3,0.0,0.0
-6.530000000000031,4,3,1,4,0.0,-2.220446049250313e-16
-6.5200000000000315,6,4,2,4,0.0,0.37193078304675575
-6.510000000000032,7,5,2,5,0.0,0.3177243057073342
-6.500000000000032,7,5,2,5,0.0,0.3177243057073342
-6.490000000000032,7,5,2,5,0.0,0.3177243057073342
-6.480000000000032,8,6,2,6,0.0,0.27622228597048015
-6.470000000000033,9,7,2,6,0.0,0.40600371024200554
-6.460000000000033,9,7,2,6,0.0,0.40600371024200554
-6.450000000000033,9,7,2,6,0.0,0.40600371024200554
-6.440000000000033,9,7,2,6,0.0,0.40600371024200554
-6.4300000000000335,12,10,2,6,0.0,0.5032644439111269
-6.420000000000034,14,12,2,8,0.0,0.5172802315576054
-6.410000000000034,16,14,2,10,0.0,0.5038338565892521
-6.400000000000034,18,16,2,12,0.0,0.4808172925080824
-6.390000000000034,19,18,2,13,0.0,0.4772252461578063
-6.3800000000000345,24,26,3,16,0.0,0.43314967485132866
-6.370000000000035,27,31,3,19,0.0,0.39051696834320293
-6.360000000000035,28,34,3,20,0.0,0.3459248929338723
-6.350000000000035,29,36,3,21,0.0,0.3284205035596753
-6.340000000000035,32,42,3,24,0.0,0.28644971521457024
-6.330000000000036,36,47,4,26,0.0,0.2867857003511348
-6.320000000000036,36,50,3,32,0.0,0.2535903637079205
-6.310000000000036,37,52,3,33,0.0,0.245083452364224
-6.300000000000036,39,57,3,35,0.0,0.23726124578675964
-6.2900000000000365,40,60,3,36,0.0,0.22370524294948702
-6.280000000000037,46,67,3,42,0.0,0.25263599756163474
-6.270000000000037,50,75,3,46,0.0,0.24665967194606933
-6.260000000000037,50,76,3,46,0.0,0.2375916558421515
-6.250000000000037,51,79,3,47,0.0,0.2240277898694378
-6.2400000000000375,52,83,3,48,0.0,0.20657927295081172
-6.230000000000038,53,91,3,49,0.0,0.17117200915913364
-6.220000000000038,56,97,3,52,0.0,0.17436503158477426
-6.210000000000038,56,98,3,52,0.0,0.1731713589919803
-6.200000000000038,56,98,3,52,0.0,0.1731713589919803
-6.190000000000039,59,103,2,57,0.0,0.19361967880641545
-6.180000000000039,60,109,2,58,0.0,0.21594483074401383
-6.170000000000039,61,110,2,59,0.0,0.2147235483697279
-6.160000000000039,61,111,2,59,0.0,0.21351351627458243
-6.150000000000039,62,113,2,60,0.0,0.2111249303870072
-6.14000000000004,64,119,2,62,0.0,0.22457334140661192
-6.13000000000004,65,120,2,63,0.0,0.22351968921141052
-6.12000000000004,66,121,2,64,0.0,0.2320634447127191
-6.11000000000004,66,121,2,64,0.0,0.2320634447127191
-6.1000000000000405,68,127,2,66,0.0,0.25303120938114054
-6.090000000000041,70,130,2,68,0.0,0.25932265948051886
-6.080000000000041,70,133,2,68,0.0,0.2614599580474433
-6.070000000000041,70,133,2,68,0.0,0.2614599580474433
-6.060000000000041,71,137,2,69,0.0,0.2578352066029751
-6.050000000000042,71,143,2,69,0.0,0.2552895778271052
-6.040000000000042,73,149,2,71,0.0,0.2579111677873813
-6.030000000000042,73,152,2,71,0.0,0.2567039403395468
-6.020000000000042,73,161,2,71,0.0,0.24195053706862926
-6.010000000000042,74,167,2,72,0.0,0.23906418320818065
-6.000000000000043,78,173,2,76,0.0,0.24022420562611216
-5.990000000000043,82,179,2,80,0.0,0.24642984337786442
-5.980000000000043,85,187,2,83,0.0,0.23583398179159049
-5.970000000000043,90,197,2,88,0.0,0.24377608667021197
-5.9600000000000435,93,202,2,91,0.0,0.24368467255954143
-5.950000000000044,95,210,2,93,0.0,0.22825861960206037
-5.940000000000044,100,219,2,98,0.0,0.23240486697858506
-5.930000000000044,101,229,2,99,0.0,0.22049110128249008
-5.920000000000044,103,234,2,101,0.0,0.22656525394084834
-5.9100000000000446,106,244,2,104,0.0,0.2293911792105927
-5.900000000000045,108,257,2,106,0.0,0.23249414912237928
-5.890000000000045,108,268,2,106,0.0,0.23893283783785146
-5.880000000000045,109,282,2,107,0.0,0.2244423584515614
-5.870000000000045,111,296,2,109,0.0,0.23886626141931955
-5.860000000000046,111,302,2,109,0.0,0.23113133193871263
-5.850000000000046,111,308,2,109,0.0,0.22486459848565934
-5.840000000000046,112,316,2,110,0.0,0.2063280341157159
-5.830000000000046,112,322,2,110,0.0,0.19586702607544457
-5.8200000000000465,115,332,2,113,0.0,0.21899629981737104
-5.810000000000047,117,340,2,115,0.0,0.19160722390941198
-5.800000000000047,117,346,2,115,0.0,0.18853813849284357
-5.790000000000047,121,357,3,117,0.0,0.1894466918614472
-5.780000000000047,122,368,3,118,0.0,0.20061256828121904
-5.7700000000000475,124,375,3,120,0.0,0.201034177725163
-5.760000000000048,125,383,3,121,0.0,0.19796327177754208
-5.750000000000048,126,395,3,122,0.0,0.20924508843795195
-5.740000000000048,128,402,3,124,0.0,0.2090789004525144
-5.730000000000048,129,417,3,125,0.0,0.20357718580890571
-5.720000000000049,130,424,3,126,0.0,0.19995808059361486
-5.710000000000049,133,434,3,129,0.0,0.20202953097036574
-5.700000000000049,134,439,3,130,0.0,0.20139703443118837
-5.690000000000049,137,444,3,133,0.0,0.20483695390459142
-5.6800000000000495,141,452,4,135,0.0,0.20271997107466613
-5.67000000000005,144,464,3,140,0.0,0.20713417303673806
-5.66000000000005,144,470,3,140,0.0,0.2065690354571574
-5.65000000000005,144,478,3,140,0.0,0.20160603334297944
-5.64000000000005,144,487,3,140,0.0,0.209220090914435
-5.6300000000000505,148,498,3,144,0.0,0.2104368719950829
-5.620000000000051,150,506,3,146,0.0,0.21057997453217023
-5.610000000000051,153,514,4,147,0.0,0.21396622461650405
-5.600000000000051,154,521,4,148,0.0,0.21400395648098158
-5.590000000000051,156,528,4,149,0.0,0.21679644499070294
-5.580000000000052,156,528,4,149,0.0,0.21679644499070294
-5.570000000000052,156,531,4,149,0.0,0.21444380216339856
-5.560000000000052,157,533,4,150,0.0,0.22086041538607934
-5.550000000000052,161,540,4,153,0.0,0.22637274285440495
-5.540000000000052,163,549,3,155,0.0,0.2248844638207936
-5.530000000000053,163,554,3,155,0.0,0.22353358007298088
-5.520000000000053,166,564,3,158,0.0,0.21742698730185242
-5.510000000000053,168,572,3,159,0.0,0.22115104812589878
-5.500000000000053,172,583,3,162,0.0,0.23008960208029797
-5.4900000000000535,173,597,3,163,0.0,0.22458631390439082
-5.480000000000054,176,607,3,166,0.0,0.22221089717210632
-5.470000000000054,179,617,3,169,0.0,0.22088598479080843
-5.460000000000054,179,628,3,169,0.0,0.2177262359025721
-5.450000000000054,183,640,3,173,0.0,0.22165849388544154
-5.440000000000055,184,651,3,174,0.0,0.2124916837065303
-5.430000000000055,192,665,3,181,0.0,0.22243044231502984
-5.420000000000055,194,681,3,183,0.0,0.2247195407114315
-5.410000000000055,200,689,4,186,0.0,0.22994561594298485
-5.400000000000055,204,704,5,187,0.0,0.23301617044229528
-5.390000000000056,204,709,5,187,0.0,0.23360920053673212
-5.380000000000056,212,726,5,195,0.0,0.2377019435535263
-5.370000000000056,216,741,5,199,0.0,0.23345341770994077
-5.360000000000056,220,751,6,201,0.0,0.23434853063793398
-5.3500000000000565,224,766,6,203,0.0,0.24363102545010545
-5.340000000000057,228,784,6,207,0.0,0.2438928617921728
-5.330000000000057,231,795,6,209,0.0,0.24019692871349677
-5.320000000000057,237,812,6,213,0.0,0.24673477586785467
