threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy
0.0347,2,1,1,2,0.0,1.1102230246251565e-16
0.034800000000000005,2,1,1,2,0.0,1.1102230246251565e-16
0.0349,2,1,1,2,0.0,1.1102230246251565e-16
0.035,2,1,1,2,0.0,1.1102230246251565e-16
0.0351,2,1,1,2,0.0,1.1102230246251565e-16
0.0352,2,1,1,2,0.0,1.1102230246251565e-16
0.035300000000000005,2,1,1,2,0.0,1.1102230246251565e-16
0.0354,2,1,1,2,0.0,1.1102230246251565e-16
0.035500000000000004,3,2,1,3,0.0,0.0
0.0356,3,2,1,3,0.0,0.0
0.0357,3,2,1,3,0.0,0.0
0.0358,3,2,1,3,0.0,0.0
0.0359,3,2,1,3,0.0,0.0
0.036000000000000004,3,2,1,3,0.0,0.0
0.0361,3,2,1,3,0.0,0.0
0.0362,3,2,1,3,0.0,0.0
0.0363,3,2,1,3,0.0,0.0
0.0364,3,2,1,3,0.0,0.0
0.036500000000000005,3,2,1,3,0.0,0.0
0.0366,3,2,1,3,0.0,0.0
0.0367,3,2,1,3,0.0,0.0
0.0368,3,2,1,3,0.0,0.0
0.0369,3,2,1,3,0.0,0.0
0.037000000000000005,3,2,1,3,0.0,0.0
0.0371,3,2,1,3,0.0,0.0
0.037200000000000004,3,2,1,3,0.0,0.0
0.0373,3,2,1,3,0.0,0.0
0.0374,3,2,1,3,0.0,0.0
0.0375,3,2,1,3,0.0,0.0
0.0376,3,2,1,3,0.0,0.0
0.037700000000000004,3,2,1,3,0.0,0.0
0.0378,3,2,1,3,0.0,0.0
0.0379,3,2,1,3,0.0,0.0
0.038,3,2,1,3,0.0,0.0
0.0381,3,2,1,3,0.0,0.0
0.038200000000000005,3,2,1,3,0.0,0.0
0.0383,3,2,1,3,0.0,0.0
0.038400000000000004,3,2,1,3,0.0,0.0
0.0385,3,2,1,3,0.0,0.0
0.0386,3,2,1,3,0.0,0.0
0.038700000000000005,3,2,1,3,0.0,0.0
0.0388,3,2,1,3,0.0,0.0
0.038900000000000004,3,2,1,3,0.0,0.0
0.039,3,2,1,3,0.0,0.0
0.0391,3,2,1,3,0.0,0.0
0.0392,3,2,1,3,0.0,0.0
0.0393,3,2,1,3,0.0,0.0
0.039400000000000004,3,2,1,3,0.0,0.0
0.0395,3,2,1,3,0.0,0.0
0.0396,3,2,1,3,0.0,0.0
0.0397,3,2,1,3,0.0,0.0
0.0398,3,2,1,3,0.0,0.0
0.039900000000000005,3,2,1,3,0.0,0.0
0.04,3,2,1,3,0.0,0.0
0.040100000000000004,3,2,1,3,0.0,0.0
0.0402,3,2,1,3,0.0,0.0
0.0403,3,2,1,3,0.0,0.0
0.040400000000000005,3,2,1,3,0.0,0.0
0.0405,3,2,1,3,0.0,0.0
0.040600000000000004,3,2,1,3,0.0,0.0
0.0407,3,2,1,3,0.0,0.0
0.0408,3,2,1,3,0.0,0.0
0.0409,3,2,1,3,0.0,0.0
0.041,3,2,1,3,0.0,0.0
0.041100000000000005,3,2,1,3,0.0,0.0
0.0412,3,2,1,3,0.0,0.0
0.0413,3,2,1,3,0.0,0.0
0.0414,3,2,1,3,0.0,0.0
0.0415,3,2,1,3,0.0,0.0
0.041600000000000005,4,3,1,4,0.0,0.0
0.0417,4,3,1,4,0.0,0.0
0.041800000000000004,4,3,1,4,0.0,0.0
0.0419,4,3,1,4,0.0,0.0
0.042,4,3,1,4,0.0,0.0
0.042100000000000005,4,3,1,4,0.0,0.0
0.0422,4,3,1,4,0.0,0.0
0.042300000000000004,4,3,1,4,0.0,0.0
0.0424,4,3,1,4,0.0,0.0
0.0425,4,3,1,4,0.0,0.0
0.0426,4,3,1,4,0.0,0.0
0.0427,4,3,1,4,0.0,0.0
0.042800000000000005,4,3,1,4,0.0,0.0
0.0429,4,3,1,4,0.0,0.0
0.043000000000000003,4,3,1,4,0.0,0.0
0.0431,4,3,1,4,0.0,0.0
0.0432,4,3,1,4,0.0,2.220446049250313e-16
0.043300000000000005,6,5,1,6,0.0,-1.1102230246251565e-16
0.0434,6,5,1,6,0.0,-1.1102230246251565e-16
0.043500000000000004,6,5,1,6,0.0,-1.1102230246251565e-16
0.0436,6,5,1,6,0.0,-1.1102230246251565e-16
0.0437,7,6,1,7,0.0,0.0
0.0438,7,6,1,7,0.0,0.0
0.0439,7,6,1,7,0.0,0.0
0.044000000000000004,7,6,1,7,0.0,0.0
0.0441,7,6,1,7,0.0,0.0
0.0442,7,6,1,7,0.0,0.0
0.0443,7,6,1,7,0.0,0.0
0.0444,7,6,1,7,0.0,0.0
0.044500000000000005,7,6,1,7,0.0,0.0
0.0446,7,6,1,7,0.0,0.0
0.044700000000000004,7,6,1,7,0.0,0.0
0.0448,7,6,1,7,0.0,0.0
0.0449,7,6,1,7,0.0,0.0
0.045000000000000005,7,6,1,7,0.0,0.0
0.0451,7,6,1,7,0.0,0.0
0.045200000000000004,7,6,1,7,0.0,0.0
0.0453,7,6,1,7,0.0,0.0
0.0454,7,6,1,7,0.0,0.0
0.0455,7,6,1,7,0.0,0.0
0.0456,7,6,1,7,0.0,0.0
0.045700000000000005,7,6,1,7,0.0,0.0
0.0458,7,6,1,7,0.0,0.0
0.0459,7,6,1,7,0.0,0.0
0.046,7,6,1,7,0.0,0.0
0.0461,7,6,1,7,0.0,0.0
0.046200000000000005,7,6,1,7,0.0,0.0
0.0463,7,6,1,7,0.0,0.0
0.046400000000000004,7,6,1,7,0.0,0.0
0.0465,7,6,1,7,0.0,0.0
0.0466,7,6,1,7,0.0,0.0
0.046700000000000005,7,6,1,7,0.0,0.0
0.0468,7,6,1,7,0.0,0.0
0.046900000000000004,7,6,1,7,0.0,0.0
0.047,7,6,1,7,0.0,0.0
0.0471,7,6,1,7,0.0,0.0
0.0472,7,6,1,7,0.0,0.0
0.0473,7,6,1,7,0.0,0.0
0.047400000000000005,7,6,1,7,0.0,0.0
0.0475,7,6,1,7,0.0,0.0
0.0476,7,6,1,7,0.0,0.0
0.0477,8,7,1,8,0.0,0.0
0.0478,8,7,1,8,0.0,0.0
0.047900000000000005,8,7,1,8,0.0,0.0
0.048,8,7,1,8,0.0,5.551115123125783e-16
0.048100000000000004,8,7,1,8,0.0,5.551115123125783e-16
0.0482,8,7,1,8,0.0,5.551115123125783e-16
0.0483,8,7,1,8,0.0,5.551115123125783e-16
0.048400000000000006,8,7,1,8,0.0,5.551115123125783e-16
0.0485,8,7,1,8,0.0,5.551115123125783e-16
0.048600000000000004,8,7,1,8,0.0,5.551115123125783e-16
0.0487,8,7,1,8,0.0,5.551115123125783e-16
0.0488,8,7,1,8,0.0,0.0
0.0489,8,7,1,8,0.0,0.0
0.049,8,7,1,8,0.0,0.0
0.049100000000000005,8,7,1,8,0.0,0.0
0.0492,8,7,1,8,0.0,0.0
0.049300000000000004,8,7,1,8,0.0,0.0
0.0494,8,7,1,8,0.0,0.0
0.0495,8,7,1,8,0.0,0.0
0.049600000000000005,8,7,1,8,0.0,0.0
0.0497,8,7,1,8,0.0,0.0
0.049800000000000004,8,7,1,8,0.0,0.0
0.0499,8,7,1,8,0.0,0.0
0.05,9,8,1,9,0.0,-3.3306690738754696e-16
0.050100000000000006,9,8,1,9,0.0,-3.3306690738754696e-16
