threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy
-6.820000000000068,2,1,1,2,0.0,0.0
-6.810000000000068,2,1,1,2,0.0,0.0
-6.800000000000068,2,1,1,2,0.0,0.0
-6.790000000000068,2,1,1,2,0.0,0.0
-6.780000000000069,2,1,1,2,0.0,0.0
-6.770000000000069,2,1,1,2,0.0,0.0
-6.760000000000069,2,1,1,2,0.0,0.0
-6.750000000000069,2,1,1,2,0.0,0.0
-6.7400000000000695,2,1,1,2,0.0,0.0
-6.73000000000007,2,1,1,2,0.0,0.0
-6.72000000000007,2,1,1,2,0.0,0.0
-6.71000000000007,2,1,1,2,0.0,0.0
-6.70000000000007,2,1,1,2,0.0,0.0
-6.690000000000071,2,1,1,2,0.0,0.0
-6.680000000000071,2,1,1,2,0.0,0.0
-6.670000000000071,2,1,1,2,0.0,0.0
-6.660000000000071,2,1,1,2,0.0,0.0
-6.650000000000071,2,1,1,2,0.0,0.0
-6.640000000000072,2,1,1,2,0.0,0.0
-6.630000000000072,2,1,1,2,0.0,0.0
-6.620000000000072,2,1,1,2,0.0,0.0
-6.610000000000072,2,1,1,2,0.0,0.0
-6.6000000000000725,2,1,1,2,0.0,0.0
-6.590000000000073,2,1,1,2,0.0,0.0
-6.580000000000073,3,2,1,3,0.0,0.0
-6.570000000000073,3,2,1,3,0.0,0.0
-6.560000000000073,3,2,1,3,0.0,0.0
-6.5500000000000735,3,2,1,3,0.0,0.0
-6.540000000000074,3,2,1,3,0.0,0.0
-6.530000000000074,3,2,1,3,0.0,0.0
-6.520000000000074,3,2,1,3,0.0,0.0
-6.510000000000074,3,2,1,3,0.0,0.0
-6.500000000000075,3,2,1,3,0.0,0.0
-6.490000000000075,3,2,1,3,0.0,0.0
-6.480000000000075,3,2,1,3,0.0,0.0
-6.470000000000075,3,2,1,3,0.0,0.0
-6.4600000000000755,3,2,1,3,0.0,0.0
-6.450000000000076,3,2,1,3,0.0,0.0
-6.440000000000076,3,2,1,3,0.0,0.0
-6.430000000000076,3,2,1,3,0.0,0.0
-6.420000000000076,3,2,1,3,0.0,0.0
-6.4100000000000765,3,2,1,3,0.0,0.0
-6.400000000000077,3,2,1,3,0.0,0.0
-6.390000000000077,3,2,1,3,0.0,0.0
-6.380000000000077,3,2,1,3,0.0,0.0
-6.370000000000077,3,2,1,3,0.0,0.0
-6.360000000000078,3,2,1,3,0.0,0.0
-6.350000000000078,3,2,1,3,0.0,0.0
-6.340000000000078,3,2,1,3,0.0,0.0
-6.330000000000078,5,3,2,3,0.0,0.435882691403986
-6.320000000000078,5,3,2,3,0.0,0.435882691403986
-6.310000000000079,5,3,2,3,0.0,0.435882691403986
-6.300000000000079,5,3,2,3,0.0,0.435882691403986
-6.290000000000079,5,3,2,3,0.0,0.435882691403986
-6.280000000000079,5,3,2,3,0.0,0.435882691403986
-6.2700000000000795,5,3,2,3,0.0,0.435882691403986
-6.26000000000008,5,3,2,3,0.0,0.435882691403986
-6.25000000000008,5,3,2,3,0.0,0.435882691403986
-6.24000000000008,5,3,2,3,0.0,0.435882691403986
-6.23000000000008,5,3,2,3,0.0,0.435882691403986
-6.220000000000081,5,3,2,3,0.0,0.435882691403986
-6.210000000000081,5,3,2,3,0.0,0.435882691403986
-6.200000000000081,5,3,2,3,0.0,0.435882691403986
-6.190000000000081,5,3,2,3,0.0,0.435882691403986
-6.180000000000081,5,3,2,3,0.0,0.435882691403986
-6.170000000000082,5,3,2,3,0.0,0.435882691403986
-6.160000000000082,6,4,2,3,0.0,0.4993952997291661
-6.150000000000082,6,4,2,3,0.0,0.4993952997291661
-6.140000000000082,7,5,2,4,0.0,0.4758583073077513
-6.1300000000000825,7,5,2,4,0.0,0.4758583073077513
-6.120000000000083,7,5,2,4,0.0,0.4758583073077513
-6.110000000000083,7,5,2,4,0.0,0.4758583073077513
-6.100000000000083,7,5,2,4,0.0,0.4758583073077513
-6.090000000000083,7,5,2,4,0.0,0.4758583073077513
-6.080000000000084,7,5,2,4,0.0,0.4758583073077513
-6.070000000000084,7,5,2,4,0.0,0.4758583073077513
-6.060000000000084,8,6,2,5,0.0,0.47826040922185353
-6.050000000000084,8,6,2,5,0.0,0.47826040922185353
-6.040000000000084,8,6,2,5,0.0,0.47826040922185353
-6.030000000000085,8,6,2,5,0.0,0.47826040922185353
-6.020000000000085,8,6,2,5,0.0,0.47826040922185353
-6.010000000000085,8,6,2,5,0.0,0.47826040922185353
-6.000000000000085,9,8,2,5,0.0,0.46581385536967157
-5.9900000000000855,10,10,2,6,0.0,0.47775103797603935
-5.980000000000086,10,10,2,6,0.0,0.47775103797603935
