threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy
-7.010000000001657,2,1,1,2,0.0,0.0
-7.009000000001658,2,1,1,2,0.0,0.0
-7.008000000001658,2,1,1,2,0.0,0.0
-7.007000000001659,2,1,1,2,0.0,0.0
-7.006000000001659,2,1,1,2,0.0,0.0
-7.00500000000166,2,1,1,2,0.0,0.0
-7.0040000000016605,2,1,1,2,0.0,0.0
-7.003000000001661,2,1,1,2,0.0,0.0
-7.002000000001662,2,1,1,2,0.0,0.0
-7.001000000001662,2,1,1,2,0.0,0.0
-7.000000000001663,2,1,1,2,0.0,0.0
-6.999000000001663,2,1,1,2,0.0,0.0
-6.998000000001664,2,1,1,2,0.0,0.0
-6.997000000001664,2,1,1,2,0.0,0.0
-6.996000000001665,2,1,1,2,0.0,0.0
-6.995000000001665,2,1,1,2,0.0,0.0
-6.994000000001666,2,1,1,2,0.0,0.0
-6.9930000000016665,2,1,1,2,0.0,0.0
-6.992000000001667,2,1,1,2,0.0,0.0
-6.991000000001668,2,1,1,2,0.0,0.0
-6.990000000001668,2,1,1,2,0.0,0.0
-6.989000000001669,2,1,1,2,0.0,0.0
-6.988000000001669,2,1,1,2,0.0,0.0
-6.98700000000167,2,1,1,2,0.0,0.0
-6.98600000000167,2,1,1,2,0.0,0.0
-6.985000000001671,2,1,1,2,0.0,0.0
-6.9840000000016715,2,1,1,2,0.0,0.0
-6.983000000001672,2,1,1,2,0.0,0.0
-6.982000000001673,2,1,1,2,0.0,0.0
-6.981000000001673,2,1,1,2,0.0,0.0
-6.980000000001674,2,1,1,2,0.0,0.0
-6.979000000001674,2,1,1,2,0.0,0.0
-6.978000000001675,2,1,1,2,0.0,0.0
-6.977000000001675,2,1,1,2,0.0,0.0
-6.976000000001676,2,1,1,2,0.0,0.0
-6.9750000000016765,2,1,1,2,0.0,0.0
-6.974000000001677,2,1,1,2,0.0,0.0
-6.973000000001678,2,1,1,2,0.0,0.0
-6.972000000001678,2,1,1,2,0.0,0.0
-6.971000000001679,2,1,1,2,0.0,0.0
-6.970000000001679,2,1,1,2,0.0,0.0
-6.96900000000168,2,1,1,2,0.0,0.0
-6.96800000000168,2,1,1,2,0.0,0.0
-6.967000000001681,2,1,1,2,0.0,0.0
-6.9660000000016815,2,1,1,2,0.0,0.0
-6.965000000001682,2,1,1,2,0.0,0.0
-6.964000000001683,2,1,1,2,0.0,0.0
-6.963000000001683,2,1,1,2,0.0,0.0
-6.962000000001684,2,1,1,2,0.0,0.0
-6.961000000001684,2,1,1,2,0.0,0.0
-6.960000000001685,2,1,1,2,0.0,0.0
-6.959000000001685,2,1,1,2,0.0,0.0
-6.958000000001686,2,1,1,2,0.0,0.0
-6.9570000000016865,2,1,1,2,0.0,0.0
-6.956000000001687,2,1,1,2,0.0,0.0
-6.955000000001688,2,1,1,2,0.0,0.0
-6.954000000001688,2,1,1,2,0.0,0.0
-6.953000000001689,2,1,1,2,0.0,0.0
-6.952000000001689,2,1,1,2,0.0,0.0
-6.95100000000169,2,1,1,2,0.0,0.0
-6.95000000000169,2,1,1,2,0.0,0.0
-6.949000000001691,2,1,1,2,0.0,0.0
-6.9480000000016915,2,1,1,2,0.0,0.0
-6.947000000001692,2,1,1,2,0.0,0.0
-6.946000000001693,2,1,1,2,0.0,0.0
-6.945000000001693,2,1,1,2,0.0,0.0
-6.944000000001694,2,1,1,2,0.0,0.0
-6.943000000001694,2,1,1,2,0.0,0.0
-6.942000000001695,2,1,1,2,0.0,0.0
-6.941000000001695,2,1,1,2,0.0,0.0
-6.940000000001696,2,1,1,2,0.0,0.0
-6.9390000000016965,2,1,1,2,0.0,0.0
-6.938000000001697,2,1,1,2,0.0,0.0
-6.937000000001698,2,1,1,2,0.0,0.0
-6.936000000001698,2,1,1,2,0.0,0.0
-6.935000000001699,2,1,1,2,0.0,0.0
-6.934000000001699,2,1,1,2,0.0,0.0
-6.9330000000017,2,1,1,2,0.0,0.0
-6.9320000000017,2,1,1,2,0.0,0.0
-6.931000000001701,2,1,1,2,0.0,0.0
-6.9300000000017015,2,1,1,2,0.0,0.0
-6.929000000001702,2,1,1,2,0.0,0.0
-6.928000000001703,2,1,1,2,0.0,0.0
-6.927000000001703,2,1,1,2,0.0,0.0
-6.926000000001704,2,1,1,2,0.0,0.0
-6.925000000001704,2,1,1,2,0.0,0.0
-6.924000000001705,2,1,1,2,0.0,0.0
-6.923000000001705,2,1,1,2,0.0,0.0
-6.922000000001706,2,1,1,2,0.0,0.0
-6.9210000000017065,2,1,1,2,0.0,0.0
-6.920000000001707,2,1,1,2,0.0,0.0
-6.919000000001708,2,1,1,2,0.0,0.0
-6.918000000001708,2,1,1,2,0.0,0.0
-6.917000000001709,2,1,1,2,0.0,0.0
-6.916000000001709,2,1,1,2,0.0,0.0
-6.91500000000171,2,1,1,2,0.0,0.0
-6.91400000000171,2,1,1,2,0.0,0.0
-6.913000000001711,2,1,1,2,0.0,0.0
-6.912000000001711,2,1,1,2,0.0,0.0
-6.911000000001712,2,1,1,2,0.0,0.0
-6.9100000000017126,2,1,1,2,0.0,0.0
-6.909000000001713,2,1,1,2,0.0,0.0
-6.908000000001714,2,1,1,2,0.0,0.0
-6.907000000001714,2,1,1,2,0.0,0.0
-6.906000000001715,2,1,1,2,0.0,0.0
-6.905000000001715,2,1,1,2,0.0,0.0
-6.904000000001716,2,1,1,2,0.0,0.0
-6.903000000001716,2,1,1,2,0.0,0.0
-6.902000000001717,2,1,1,2,0.0,0.0
-6.9010000000017175,2,1,1,2,0.0,0.0
-6.900000000001718,2,1,1,2,0.0,0.0
-6.899000000001719,2,1,1,2,0.0,0.0
-6.898000000001719,2,1,1,2,0.0,0.0
-6.89700000000172,2,1,1,2,0.0,0.0
-6.89600000000172,2,1,1,2,0.0,0.0
-6.895000000001721,2,1,1,2,0.0,0.0
-6.894000000001721,2,1,1,2,0.0,0.0
-6.893000000001722,2,1,1,2,0.0,0.0
-6.8920000000017225,2,1,1,2,0.0,0.0
-6.891000000001723,2,1,1,2,0.0,0.0
-6.890000000001724,2,1,1,2,0.0,0.0
-6.889000000001724,2,1,1,2,0.0,0.0
-6.888000000001725,2,1,1,2,0.0,0.0
-6.887000000001725,2,1,1,2,0.0,0.0
-6.886000000001726,2,1,1,2,0.0,0.0
-6.885000000001726,2,1,1,2,0.0,0.0
-6.884000000001727,2,1,1,2,0.0,0.0
-6.8830000000017275,2,1,1,2,0.0,0.0
-6.882000000001728,2,1,1,2,0.0,0.0
-6.881000000001729,2,1,1,2,0.0,0.0
-6.880000000001729,2,1,1,2,0.0,0.0
-6.87900000000173,2,1,1,2,0.0,0.0
-6.87800000000173,2,1,1,2,0.0,0.0
-6.877000000001731,2,1,1,2,0.0,0.0
-6.876000000001731,2,1,1,2,0.0,0.0
-6.875000000001732,2,1,1,2,0.0,0.0
-6.8740000000017325,2,1,1,2,0.0,0.0
-6.873000000001733,2,1,1,2,0.0,0.0
-6.872000000001734,2,1,1,2,0.0,0.0
-6.871000000001734,2,1,1,2,0.0,0.0
-6.870000000001735,2,1,1,2,0.0,0.0
-6.869000000001735,2,1,1,2,0.0,0.0
-6.868000000001736,2,1,1,2,0.0,0.0
